Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.490966796875,134322000,AAPL
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.3669548034668,118655600,AAPL
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.71749877929688,54.10626602172852,107564000,AAPL
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.5997314453125,167962400,AAPL
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.14421844482422,212497600,AAPL
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,52.9710578918457,161351600,AAPL
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.83823013305664,123164000,AAPL
2018-10-16,54.73249816894531,55.747501373291016,54.18999862670898,55.53749847412109,52.980594635009766,116736000,AAPL
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.751651763916016,91541600,AAPL
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.51864242553711,130325200,AAPL
2018-10-19,54.51499938964844,55.31499862670898,54.35749816894531,54.82749938964844,52.30327987670898,132314800,AAPL
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.16249847412109,52.62285232543945,115168400,AAPL
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.11891555786133,155071200,AAPL
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.29685592651367,163702000,AAPL
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.420143127441406,119423200,AAPL
2018-10-26,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,51.585426330566406,189033600,AAPL
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.617149353027344,183742000,AAPL
2018-10-30,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,50.869964599609375,146640000,AAPL
2018-10-31,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.19595718383789,153435600,AAPL
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.99728775024414,233292800,AAPL
2018-11-02,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,49.48193359375,365314800,AAPL
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.07724380493164,264654800,AAPL
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.59714126586914,127531600,AAPL
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.07101440429688,133697600,AAPL
2018-11-08,52.494998931884766,52.52999877929688,51.6875,52.122501373291016,49.89631652832031,101450400,AAPL
2018-11-09,51.38750076293945,51.50249862670898,50.5625,51.11750030517578,48.93423843383789,137463200,AAPL
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.46921157836914,204542000,AAPL
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.00493621826172,187531600,AAPL
2018-11-14,48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,44.70541000366211,243204000,AAPL
2018-11-15,47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,45.808692932128906,185915200,AAPL
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.3160400390625,147713200,AAPL
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.48045349121094,167701200,AAPL
2018-11-20,44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,42.35527038574219,271300800,AAPL
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.30739974975586,124496800,AAPL
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.23283767700195,94496000,AAPL
2018-11-26,43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,41.79045486450195,179994000,AAPL
2018-11-27,42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,41.699520111083984,165549600,AAPL
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.30297088623047,184250000,AAPL
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,42.9703254699707,167080000,AAPL
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.73818206787109,158126000,AAPL
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.23155975341797,163210000,AAPL
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.28586196899414,165377200,AAPL
2018-12-06,42.93999862670898,43.69499969482422,42.60499954223633,43.68000030517578,41.81440353393555,172393600,AAPL
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.32341384887695,169126400,AAPL
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.58906936645508,248104000,AAPL
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.3569221496582,189126800,AAPL
2018-12-12,42.59999847412109,42.97999954223633,42.255001068115234,42.275001525878906,40.46940612792969,142510800,AAPL
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,40.91215515136719,127594400,AAPL
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.60305404663086,162814800,AAPL
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.23450469970703,177151600,AAPL
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.74427032470703,135366000,AAPL
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.50456619262695,196189200,AAPL
2018-12-20,40.09999847412109,40.52750015258789,38.82500076293945,39.20750045776367,37.53292465209961,259092000,AAPL
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.07304763793945,382978400,AAPL
2018-12-24,37.03749847412109,37.88750076293945,36.647499084472656,36.70750045776367,35.13969421386719,148676800,AAPL
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.614295959472656,234330000,AAPL
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.03749847412109,37.37017822265625,212468400,AAPL
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.38932037353516,169165600,AAPL
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.75069808959961,140014000,AAPL
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.79378509521485,148158800,AAPL
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.02923583984375,365248800,AAPL
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.06499862670898,35.48192596435547,234428400,AAPL
2019-01-07,37.17499923706055,37.20750045776367,36.47499847412109,36.98249816894531,35.40293884277344,219111200,AAPL
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.07783126831055,164101200,AAPL
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.69050598144531,180396400,AAPL
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.80776596069336,143122800,AAPL
2019-01-11,38.220001220703125,38.42499923706055,37.87749862670898,38.0724983215332,36.44639587402344,108092800,AAPL
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.89834213256836,129756800,AAPL
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.63306427001953,114843600,AAPL
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.08059310913086,122278800,AAPL
2019-01-17,38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,37.300777435302734,119284800,AAPL
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.53053283691406,135004000,AAPL
2019-01-22,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.6880989074707,121576000,AAPL
2019-01-23,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,36.83648300170898,92522400,AAPL
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.54450607299805,101766000,AAPL
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,37.75548553466797,134142000,AAPL
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.40607833862305,104768400,AAPL
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.01836395263672,166348800,AAPL
2019-01-30,40.8125,41.53749847412109,40.057498931884766,41.3125,39.54801559448242,244439200,AAPL
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.83279800415039,162958400,AAPL
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.85194778442383,130672400,AAPL
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.98394393920898,125982000,AAPL
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.68516540527344,144406400,AAPL
2019-02-06,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,41.699520111083984,112958400,AAPL
2019-02-07,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,40.909759521484375,126966800,AAPL
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.95783233642578,95280000,AAPL
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.72228240966797,83973600,AAPL
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.07319641113281,89134000,AAPL
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.90253448486328,89960800,AAPL
2019-02-14,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,41.05155944824219,87342800,AAPL
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.96023941040039,98507200,AAPL
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.08280563354492,75891200,AAPL
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.34719467163086,104457600,AAPL
2019-02-21,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,41.11405563354492,68998800,AAPL
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.57311248779297,75652800,AAPL
2019-02-25,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.87596130371094,87493600,AAPL
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.89998626708984,68280800,AAPL
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.71749877929688,42.02977752685547,111341600,AAPL
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.61638259887695,112861600,AAPL
2019-03-01,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,42.053810119628906,103544800,AAPL
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.26532745361328,109744800,AAPL
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.18841171264648,78949600,AAPL
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.94565582275391,83241600,AAPL
2019-03-07,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.46015167236328,99185600,AAPL
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.55869674682617,95997600,AAPL
2019-03-11,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,42.99839019775391,128044000,AAPL
2019-03-12,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.48149490356445,129870400,AAPL
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.67377471923828,124130000,AAPL
2019-03-14,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,44.15927505493164,94318000,AAPL
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,44.73369598388672,156171600,AAPL
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.19036102294922,104879200,AAPL
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.83224868774414,126585600,AAPL
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.2240104675293,124140800,AAPL
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.88962936401367,204136800,AAPL
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.91862869262695,169630800,AAPL
2019-03-25,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.36342239379883,175381200,AAPL
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.89472198486328,199202000,AAPL
2019-03-27,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,45.29853057861328,119393600,AAPL
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.35860443115234,83121600,AAPL
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.654239654541016,94256000,AAPL
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.96429443359375,111448000,AAPL
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.63246536254883,91062800,AAPL
2019-04-03,48.3125,49.125,48.28749847412109,48.837501525878906,46.95213317871094,93087200,AAPL
2019-04-04,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.033836364746094,76457200,AAPL
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.34870910644531,74106400,AAPL
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.093780517578125,103526800,AAPL
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.94956207275391,143072800,AAPL
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.21875762939453,86781200,AAPL
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.817378997802734,83603200,AAPL
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,47.798152923583984,111042800,AAPL
2019-04-15,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,47.88467025756836,70146400,AAPL
2019-04-16,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,47.88948440551758,102785600,AAPL
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.82204818725586,115627200,AAPL
2019-04-18,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,48.99748992919922,96783200,AAPL
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.15851974487305,77758000,AAPL
2019-04-23,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,49.86754608154297,93292000,AAPL
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.790645599365234,70162400,AAPL
2019-04-25,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.33878707885742,74172800,AAPL
2019-04-26,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.10324478149414,74596400,AAPL
2019-04-29,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.1777458190918,88818800,AAPL
2019-04-30,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.23078536987305,186139600,AAPL
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.59820556640625,259309200,AAPL
2019-05-02,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,50.2689323425293,127985200,AAPL
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.89384841918945,83569600,AAPL
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.10789489746094,129772400,AAPL
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.75714874267578,155054800,AAPL
2019-05-08,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.76675415039063,105358000,AAPL
2019-05-09,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.24279022216797,139634400,AAPL
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.574466705322266,164834800,AAPL
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.8094596862793,229722400,AAPL
